,circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20,constructorStanding21,driverId21,driverStanding21,inPit21,laptime21,position21,status21
21,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.594,3.0,2.0,1.0,9.0,0.0,0.0,104.05,822.0,6.0,3.0,2.0,0.0,0.0,104.952,18.0,7.0,6.0,3.0,0.0,0.0,104.352,826.0,15.0,7.0,15.0,0.0,0.0,128.511,817.0,3.0,2.0,14.0,0.0,0.0,104.10300000000001,4.0,5.0,4.0,4.0,0.0,0.0,104.25200000000001,8.0,11.0,4.0,8.0,0.0,0.0,104.684,818.0,13.0,7.0,7.0,0.0,0.0,104.917,20.0,4.0,2.0,6.0,0.0,0.0,104.762,825.0,12.0,6.0,5.0,0.0,0.0,104.93,815.0,10.0,5.0,10.0,0.0,0.0,105.205,821.0,20.0,10.0,12.0,0.0,0.0,105.523,16.0,17.0,10.0,18.0,0.0,0.0,105.34700000000001,154.0,14.0,8.0,17.0,0.0,0.0,126.535,828.0,18.0,11.0,16.0,0.0,0.0,106.199,807.0,8.0,5.0,13.0,0.0,0.0,105.362,13.0,9.0,3.0,11.0,0.0,0.0,105.334,155.0,22.0,11.0,20.0,0.0,23.0,0.0,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,1.0,111.576,19.0,0.0
22,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.24799999999999,3.0,2.0,1.0,9.0,0.0,0.0,103.775,822.0,6.0,3.0,2.0,0.0,0.0,104.878,18.0,7.0,6.0,4.0,1.0,0.0,108.57300000000001,826.0,15.0,7.0,15.0,0.0,0.0,104.582,817.0,3.0,2.0,14.0,0.0,0.0,104.681,4.0,5.0,4.0,3.0,0.0,0.0,104.057,8.0,11.0,4.0,8.0,0.0,0.0,104.581,818.0,13.0,7.0,7.0,0.0,0.0,105.493,20.0,4.0,2.0,6.0,0.0,0.0,104.555,825.0,12.0,6.0,5.0,0.0,0.0,104.189,815.0,10.0,5.0,10.0,0.0,0.0,104.731,821.0,20.0,10.0,12.0,0.0,0.0,105.438,16.0,17.0,10.0,18.0,0.0,0.0,105.077,154.0,14.0,8.0,17.0,0.0,0.0,105.98400000000001,828.0,18.0,11.0,16.0,0.0,0.0,105.902,807.0,8.0,5.0,13.0,0.0,0.0,105.16,13.0,9.0,3.0,11.0,0.0,0.0,104.824,155.0,22.0,11.0,21.0,0.0,23.0,0.0,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,127.496,19.0,0.0
23,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.72999999999999,3.0,2.0,1.0,7.0,0.0,0.0,103.695,822.0,6.0,3.0,2.0,0.0,0.0,105.267,18.0,7.0,6.0,9.0,0.0,0.0,125.119,826.0,15.0,7.0,15.0,0.0,0.0,104.62700000000001,817.0,3.0,2.0,14.0,0.0,0.0,104.34,4.0,5.0,4.0,3.0,0.0,0.0,104.152,8.0,11.0,4.0,6.0,0.0,0.0,105.35900000000001,818.0,13.0,7.0,8.0,1.0,0.0,109.664,20.0,4.0,2.0,5.0,0.0,0.0,104.137,825.0,12.0,6.0,4.0,0.0,0.0,104.072,815.0,10.0,5.0,10.0,0.0,0.0,105.04599999999999,821.0,20.0,10.0,12.0,0.0,0.0,105.402,16.0,17.0,10.0,18.0,0.0,0.0,105.188,154.0,14.0,8.0,17.0,0.0,0.0,106.21000000000001,828.0,18.0,11.0,16.0,0.0,0.0,105.667,807.0,8.0,5.0,13.0,0.0,0.0,105.339,13.0,9.0,3.0,11.0,0.0,0.0,105.06700000000001,155.0,22.0,11.0,21.0,0.0,23.0,0.0,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,105.991,19.0,0.0
24,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.701,3.0,2.0,1.0,7.0,0.0,0.0,103.503,822.0,6.0,3.0,2.0,0.0,0.0,105.214,18.0,7.0,6.0,8.0,0.0,0.0,104.34899999999999,826.0,15.0,7.0,15.0,0.0,0.0,105.185,817.0,3.0,2.0,12.0,0.0,0.0,104.519,4.0,5.0,4.0,3.0,0.0,0.0,104.303,8.0,11.0,4.0,6.0,0.0,0.0,104.19,818.0,13.0,7.0,14.0,0.0,0.0,127.882,20.0,4.0,2.0,5.0,0.0,0.0,104.626,825.0,12.0,6.0,4.0,0.0,0.0,103.862,815.0,10.0,5.0,9.0,0.0,0.0,104.866,821.0,20.0,10.0,11.0,0.0,0.0,105.078,16.0,17.0,10.0,18.0,0.0,0.0,106.53,154.0,14.0,8.0,17.0,0.0,0.0,106.035,828.0,18.0,11.0,16.0,0.0,0.0,105.731,807.0,8.0,5.0,13.0,1.0,0.0,109.023,13.0,9.0,3.0,10.0,0.0,0.0,104.88300000000001,155.0,22.0,11.0,21.0,0.0,23.0,0.0,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,108.375,19.0,0.0
25,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.467,3.0,2.0,1.0,7.0,0.0,0.0,103.75999999999999,822.0,6.0,3.0,2.0,0.0,0.0,105.325,18.0,7.0,6.0,8.0,0.0,0.0,104.03399999999999,826.0,15.0,7.0,14.0,0.0,0.0,104.73400000000001,817.0,3.0,2.0,12.0,0.0,0.0,103.955,4.0,5.0,4.0,4.0,1.0,0.0,109.712,8.0,11.0,4.0,6.0,0.0,0.0,104.303,818.0,13.0,7.0,13.0,0.0,0.0,104.749,20.0,4.0,2.0,5.0,0.0,0.0,104.713,825.0,12.0,6.0,3.0,0.0,0.0,104.144,815.0,10.0,5.0,10.0,1.0,0.0,109.071,821.0,20.0,10.0,11.0,0.0,0.0,105.01400000000001,16.0,17.0,10.0,18.0,0.0,0.0,105.21600000000001,154.0,14.0,8.0,17.0,0.0,0.0,107.412,828.0,18.0,11.0,15.0,0.0,0.0,105.86500000000001,807.0,8.0,5.0,16.0,0.0,0.0,124.803,13.0,9.0,3.0,9.0,0.0,0.0,105.11099999999999,155.0,22.0,11.0,21.0,0.0,23.0,0.0,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.287,19.0,0.0
26,71.0,1.0,1.0,1.0,1.0,0.0,0.0,104.11500000000001,3.0,2.0,1.0,5.0,0.0,0.0,103.144,822.0,6.0,3.0,2.0,1.0,0.0,109.97,18.0,7.0,6.0,6.0,0.0,0.0,104.376,826.0,15.0,7.0,13.0,0.0,0.0,104.39699999999999,817.0,3.0,2.0,11.0,0.0,0.0,104.247,4.0,5.0,4.0,9.0,0.0,0.0,131.323,8.0,11.0,4.0,7.0,1.0,0.0,110.482,818.0,13.0,7.0,12.0,0.0,0.0,104.84,20.0,4.0,2.0,4.0,0.0,0.0,104.517,825.0,12.0,6.0,3.0,1.0,0.0,108.931,815.0,10.0,5.0,14.0,0.0,0.0,125.152,821.0,20.0,10.0,10.0,0.0,0.0,105.18299999999999,16.0,17.0,10.0,18.0,0.0,0.0,105.685,154.0,14.0,8.0,17.0,0.0,0.0,106.47999999999999,828.0,18.0,11.0,15.0,0.0,0.0,106.11699999999999,807.0,8.0,5.0,16.0,0.0,0.0,104.644,13.0,9.0,3.0,8.0,0.0,0.0,105.289,155.0,22.0,11.0,21.0,0.0,23.0,0.0,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,105.56700000000001,19.0,0.0
27,71.0,1.0,1.0,1.0,1.0,1.0,0.0,108.275,3.0,2.0,1.0,4.0,0.0,0.0,103.687,822.0,6.0,3.0,3.0,0.0,0.0,126.544,18.0,7.0,6.0,5.0,0.0,0.0,104.142,826.0,15.0,7.0,13.0,0.0,0.0,104.93,817.0,3.0,2.0,9.0,0.0,0.0,104.673,4.0,5.0,4.0,7.0,0.0,0.0,105.425,8.0,11.0,4.0,11.0,0.0,0.0,125.82,818.0,13.0,7.0,12.0,0.0,0.0,105.297,20.0,4.0,2.0,2.0,0.0,0.0,104.719,825.0,12.0,6.0,6.0,0.0,0.0,124.864,815.0,10.0,5.0,14.0,0.0,0.0,104.326,821.0,20.0,10.0,10.0,0.0,0.0,106.369,16.0,17.0,10.0,18.0,0.0,0.0,105.697,154.0,14.0,8.0,17.0,0.0,0.0,105.969,828.0,18.0,11.0,16.0,1.0,0.0,112.53399999999999,807.0,8.0,5.0,15.0,0.0,0.0,103.786,13.0,9.0,3.0,8.0,1.0,0.0,110.054,155.0,22.0,11.0,21.0,0.0,23.0,0.0,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,106.251,19.0,0.0
28,71.0,1.0,1.0,1.0,1.0,0.0,0.0,125.597,3.0,2.0,1.0,4.0,0.0,0.0,103.70400000000001,822.0,6.0,3.0,3.0,0.0,0.0,103.952,18.0,7.0,6.0,5.0,0.0,0.0,104.112,826.0,15.0,7.0,12.0,0.0,0.0,105.009,817.0,3.0,2.0,8.0,0.0,0.0,103.819,4.0,5.0,4.0,7.0,0.0,0.0,104.96600000000001,8.0,11.0,4.0,10.0,0.0,0.0,104.624,818.0,13.0,7.0,11.0,0.0,0.0,105.197,20.0,4.0,2.0,2.0,0.0,0.0,104.735,825.0,12.0,6.0,6.0,0.0,0.0,103.94200000000001,815.0,10.0,5.0,13.0,0.0,0.0,105.342,821.0,20.0,10.0,9.0,0.0,0.0,105.462,16.0,17.0,10.0,17.0,0.0,0.0,113.17,154.0,14.0,8.0,16.0,0.0,0.0,108.148,828.0,18.0,11.0,18.0,0.0,0.0,130.13,807.0,8.0,5.0,15.0,0.0,0.0,104.47999999999999,13.0,9.0,3.0,14.0,0.0,0.0,125.082,155.0,22.0,11.0,21.0,0.0,23.0,0.0,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,105.794,19.0,0.0
29,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.60300000000001,3.0,2.0,1.0,4.0,0.0,0.0,103.943,822.0,6.0,3.0,3.0,0.0,0.0,104.406,18.0,7.0,6.0,5.0,0.0,0.0,104.11099999999999,826.0,15.0,7.0,12.0,0.0,0.0,104.19800000000001,817.0,3.0,2.0,8.0,0.0,0.0,103.506,4.0,5.0,4.0,7.0,0.0,0.0,104.68,8.0,11.0,4.0,10.0,0.0,0.0,104.332,818.0,13.0,7.0,11.0,0.0,0.0,105.063,20.0,4.0,2.0,2.0,0.0,0.0,104.782,825.0,12.0,6.0,6.0,0.0,0.0,103.989,815.0,10.0,5.0,13.0,0.0,0.0,104.15899999999999,821.0,20.0,10.0,9.0,0.0,0.0,104.848,16.0,17.0,10.0,17.0,0.0,0.0,104.293,154.0,14.0,8.0,16.0,0.0,0.0,105.668,828.0,18.0,11.0,18.0,0.0,0.0,106.578,807.0,8.0,5.0,15.0,0.0,0.0,104.154,13.0,9.0,3.0,14.0,0.0,0.0,103.84,155.0,22.0,11.0,21.0,0.0,23.0,0.0,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,105.378,19.0,0.0
30,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.619,3.0,2.0,1.0,3.0,0.0,0.0,104.844,822.0,6.0,3.0,2.0,0.0,0.0,105.053,18.0,7.0,6.0,5.0,0.0,0.0,103.85,826.0,15.0,7.0,12.0,0.0,0.0,104.511,817.0,3.0,2.0,8.0,0.0,0.0,104.186,4.0,5.0,4.0,7.0,0.0,0.0,104.434,8.0,11.0,4.0,10.0,0.0,0.0,104.78,818.0,13.0,7.0,11.0,0.0,0.0,104.837,20.0,4.0,2.0,4.0,1.0,0.0,109.715,825.0,12.0,6.0,6.0,0.0,0.0,104.295,815.0,10.0,5.0,13.0,0.0,0.0,104.37700000000001,821.0,20.0,10.0,9.0,0.0,0.0,104.923,16.0,17.0,10.0,17.0,0.0,0.0,104.625,154.0,14.0,8.0,16.0,0.0,0.0,105.682,828.0,18.0,11.0,18.0,0.0,0.0,109.094,807.0,8.0,5.0,15.0,0.0,0.0,104.305,13.0,9.0,3.0,14.0,0.0,0.0,103.339,155.0,22.0,11.0,21.0,0.0,23.0,0.0,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,105.18299999999999,19.0,0.0
